,voto,federal,nombre,distrito,bloque,color,sesion,asunto,ano,fecha,hora,base,mayoria,resultado,presidente,presentes,ausentes,abstenciones,afirmativos,negativos,votopresidente,titulo,auditoria,permalink
131075,3,1203.0,"MENEM, Carlos Saúl",La Rioja,Federalismo y Liberación,,131° Período Legislativo - Ordinario - 2º Sesión,"Expedientes CD-28/12 y S-16, 1026, 1070, 1316, 1442, 1529/11; 1104, 1436 y 2201/12. Orden del Día Nº 1113. Votación en general",2013,4/24/2013,18:03:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"BOUDOU, Amado",62,10,0,60,2,,"Dictamen en los Proyectos de ley, el venido en revisión, y el de varios señores senadores, por los que se garantiza el acceso integral a los procedimientos y técnicas médico-asistenciales de reproducción médicamente asistida. Se aconseja aprobar el proyecto de ley venido en revisión (CD-28/12 y S–16, 1026, 1070, 1316, 1442, 1529/11; 1104, 1436 y 2201/12). Votación en general",ninguna,9.4.0
131076,0,1301.0,"BERMEJO, Rolando Adolfo",Mendoza,Justicialista-Frente para la Victoria,#1f77b4,131° Período Legislativo - Ordinario - 2º Sesión,"Expedientes CD-28/12 y S-16, 1026, 1070, 1316, 1442, 1529/11; 1104, 1436 y 2201/12. Orden del Día Nº 1113. Votación en general",2013,4/24/2013,18:03:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"BOUDOU, Amado",62,10,0,60,2,,"Dictamen en los Proyectos de ley, el venido en revisión, y el de varios señores senadores, por los que se garantiza el acceso integral a los procedimientos y técnicas médico-asistenciales de reproducción médicamente asistida. Se aconseja aprobar el proyecto de ley venido en revisión (CD-28/12 y S–16, 1026, 1070, 1316, 1442, 1529/11; 1104, 1436 y 2201/12). Votación en general",ninguna,9.4.0
131077,0,1302.0,"MONTERO, Laura Gisela",Mendoza,Unión Cívica Radical,#d62728,131° Período Legislativo - Ordinario - 2º Sesión,"Expedientes CD-28/12 y S-16, 1026, 1070, 1316, 1442, 1529/11; 1104, 1436 y 2201/12. Orden del Día Nº 1113. Votación en general",2013,4/24/2013,18:03:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"BOUDOU, Amado",62,10,0,60,2,,"Dictamen en los Proyectos de ley, el venido en revisión, y el de varios señores senadores, por los que se garantiza el acceso integral a los procedimientos y técnicas médico-asistenciales de reproducción médicamente asistida. Se aconseja aprobar el proyecto de ley venido en revisión (CD-28/12 y S–16, 1026, 1070, 1316, 1442, 1529/11; 1104, 1436 y 2201/12). Votación en general",ninguna,9.4.0
131078,0,1303.0,"SANZ, Ernesto Ricardo",Mendoza,Unión Cívica Radical,#d62728,131° Período Legislativo - Ordinario - 2º Sesión,"Expedientes CD-28/12 y S-16, 1026, 1070, 1316, 1442, 1529/11; 1104, 1436 y 2201/12. Orden del Día Nº 1113. Votación en general",2013,4/24/2013,18:03:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"BOUDOU, Amado",62,10,0,60,2,,"Dictamen en los Proyectos de ley, el venido en revisión, y el de varios señores senadores, por los que se garantiza el acceso integral a los procedimientos y técnicas médico-asistenciales de reproducción médicamente asistida. Se aconseja aprobar el proyecto de ley venido en revisión (CD-28/12 y S–16, 1026, 1070, 1316, 1442, 1529/11; 1104, 1436 y 2201/12). Votación en general",ninguna,9.4.0
131079,0,1401.0,"GIMENEZ, Sandra Daniela",Misiones,Justicialista-Frente para la Victoria,#1f77b4,131° Período Legislativo - Ordinario - 2º Sesión,"Expedientes CD-28/12 y S-16, 1026, 1070, 1316, 1442, 1529/11; 1104, 1436 y 2201/12. Orden del Día Nº 1113. Votación en general",2013,4/24/2013,18:03:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"BOUDOU, Amado",62,10,0,60,2,,"Dictamen en los Proyectos de ley, el venido en revisión, y el de varios señores senadores, por los que se garantiza el acceso integral a los procedimientos y técnicas médico-asistenciales de reproducción médicamente asistida. Se aconseja aprobar el proyecto de ley venido en revisión (CD-28/12 y S–16, 1026, 1070, 1316, 1442, 1529/11; 1104, 1436 y 2201/12). Votación en general",ninguna,9.4.0
131080,0,1402.0,"IRRAZABAL, Juan Manuel",Misiones,Justicialista-Frente para la Victoria,#1f77b4,131° Período Legislativo - Ordinario - 2º Sesión,"Expedientes CD-28/12 y S-16, 1026, 1070, 1316, 1442, 1529/11; 1104, 1436 y 2201/12. Orden del Día Nº 1113. Votación en general",2013,4/24/2013,18:03:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"BOUDOU, Amado",62,10,0,60,2,,"Dictamen en los Proyectos de ley, el venido en revisión, y el de varios señores senadores, por los que se garantiza el acceso integral a los procedimientos y técnicas médico-asistenciales de reproducción médicamente asistida. Se aconseja aprobar el proyecto de ley venido en revisión (CD-28/12 y S–16, 1026, 1070, 1316, 1442, 1529/11; 1104, 1436 y 2201/12). Votación en general",ninguna,9.4.0
131081,3,1403.0,"CABRAL, Salvador",Misiones,Justicialista-Frente para la Victoria,#1f77b4,131° Período Legislativo - Ordinario - 2º Sesión,"Expedientes CD-28/12 y S-16, 1026, 1070, 1316, 1442, 1529/11; 1104, 1436 y 2201/12. Orden del Día Nº 1113. Votación en general",2013,4/24/2013,18:03:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"BOUDOU, Amado",62,10,0,60,2,,"Dictamen en los Proyectos de ley, el venido en revisión, y el de varios señores senadores, por los que se garantiza el acceso integral a los procedimientos y técnicas médico-asistenciales de reproducción médicamente asistida. Se aconseja aprobar el proyecto de ley venido en revisión (CD-28/12 y S–16, 1026, 1070, 1316, 1442, 1529/11; 1104, 1436 y 2201/12). Votación en general",ninguna,9.4.0
131082,0,1501.0,"FUENTES, Marcelo Jorge",Neuquén,Justicialista-Frente para la Victoria,#1f77b4,131° Período Legislativo - Ordinario - 2º Sesión,"Expedientes CD-28/12 y S-16, 1026, 1070, 1316, 1442, 1529/11; 1104, 1436 y 2201/12. Orden del Día Nº 1113. Votación en general",2013,4/24/2013,18:03:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"BOUDOU, Amado",62,10,0,60,2,,"Dictamen en los Proyectos de ley, el venido en revisión, y el de varios señores senadores, por los que se garantiza el acceso integral a los procedimientos y técnicas médico-asistenciales de reproducción médicamente asistida. Se aconseja aprobar el proyecto de ley venido en revisión (CD-28/12 y S–16, 1026, 1070, 1316, 1442, 1529/11; 1104, 1436 y 2201/12). Votación en general",ninguna,9.4.0
131083,0,1502.0,"PARRILLI, Nanci María Agustina",Neuquén,Justicialista-Frente para la Victoria,#1f77b4,131° Período Legislativo - Ordinario - 2º Sesión,"Expedientes CD-28/12 y S-16, 1026, 1070, 1316, 1442, 1529/11; 1104, 1436 y 2201/12. Orden del Día Nº 1113. Votación en general",2013,4/24/2013,18:03:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"BOUDOU, Amado",62,10,0,60,2,,"Dictamen en los Proyectos de ley, el venido en revisión, y el de varios señores senadores, por los que se garantiza el acceso integral a los procedimientos y técnicas médico-asistenciales de reproducción médicamente asistida. Se aconseja aprobar el proyecto de ley venido en revisión (CD-28/12 y S–16, 1026, 1070, 1316, 1442, 1529/11; 1104, 1436 y 2201/12). Votación en general",ninguna,9.4.0
131084,0,1503.0,"LORES, Horacio",Neuquén,Movimiento Popular Neuquino,,131° Período Legislativo - Ordinario - 2º Sesión,"Expedientes CD-28/12 y S-16, 1026, 1070, 1316, 1442, 1529/11; 1104, 1436 y 2201/12. Orden del Día Nº 1113. Votación en general",2013,4/24/2013,18:03:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"BOUDOU, Amado",62,10,0,60,2,,"Dictamen en los Proyectos de ley, el venido en revisión, y el de varios señores senadores, por los que se garantiza el acceso integral a los procedimientos y técnicas médico-asistenciales de reproducción médicamente asistida. Se aconseja aprobar el proyecto de ley venido en revisión (CD-28/12 y S–16, 1026, 1070, 1316, 1442, 1529/11; 1104, 1436 y 2201/12). Votación en general",ninguna,9.4.0
131085,0,1601.0,"BONGIORNO, María José",Río Negro,Justicialista-Frente para la Victoria,#1f77b4,131° Período Legislativo - Ordinario - 2º Sesión,"Expedientes CD-28/12 y S-16, 1026, 1070, 1316, 1442, 1529/11; 1104, 1436 y 2201/12. Orden del Día Nº 1113. Votación en general",2013,4/24/2013,18:03:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"BOUDOU, Amado",62,10,0,60,2,,"Dictamen en los Proyectos de ley, el venido en revisión, y el de varios señores senadores, por los que se garantiza el acceso integral a los procedimientos y técnicas médico-asistenciales de reproducción médicamente asistida. Se aconseja aprobar el proyecto de ley venido en revisión (CD-28/12 y S–16, 1026, 1070, 1316, 1442, 1529/11; 1104, 1436 y 2201/12). Votación en general",ninguna,9.4.0
131086,0,1602.0,"PICHETTO, Miguel Ángel",Río Negro,Justicialista-Frente para la Victoria,#1f77b4,131° Período Legislativo - Ordinario - 2º Sesión,"Expedientes CD-28/12 y S-16, 1026, 1070, 1316, 1442, 1529/11; 1104, 1436 y 2201/12. Orden del Día Nº 1113. Votación en general",2013,4/24/2013,18:03:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"BOUDOU, Amado",62,10,0,60,2,,"Dictamen en los Proyectos de ley, el venido en revisión, y el de varios señores senadores, por los que se garantiza el acceso integral a los procedimientos y técnicas médico-asistenciales de reproducción médicamente asistida. Se aconseja aprobar el proyecto de ley venido en revisión (CD-28/12 y S–16, 1026, 1070, 1316, 1442, 1529/11; 1104, 1436 y 2201/12). Votación en general",ninguna,9.4.0
131087,0,1603.0,"VERANI, Pablo",Río Negro,Unión Cívica Radical,#d62728,131° Período Legislativo - Ordinario - 2º Sesión,"Expedientes CD-28/12 y S-16, 1026, 1070, 1316, 1442, 1529/11; 1104, 1436 y 2201/12. Orden del Día Nº 1113. Votación en general",2013,4/24/2013,18:03:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"BOUDOU, Amado",62,10,0,60,2,,"Dictamen en los Proyectos de ley, el venido en revisión, y el de varios señores senadores, por los que se garantiza el acceso integral a los procedimientos y técnicas médico-asistenciales de reproducción médicamente asistida. Se aconseja aprobar el proyecto de ley venido en revisión (CD-28/12 y S–16, 1026, 1070, 1316, 1442, 1529/11; 1104, 1436 y 2201/12). Votación en general",ninguna,9.4.0
131088,0,1701.0,"ESCUDERO, Sonia Margarita",Salta,Justicialista 8 de Octubre,,131° Período Legislativo - Ordinario - 2º Sesión,"Expedientes CD-28/12 y S-16, 1026, 1070, 1316, 1442, 1529/11; 1104, 1436 y 2201/12. Orden del Día Nº 1113. Votación en general",2013,4/24/2013,18:03:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"BOUDOU, Amado",62,10,0,60,2,,"Dictamen en los Proyectos de ley, el venido en revisión, y el de varios señores senadores, por los que se garantiza el acceso integral a los procedimientos y técnicas médico-asistenciales de reproducción médicamente asistida. Se aconseja aprobar el proyecto de ley venido en revisión (CD-28/12 y S–16, 1026, 1070, 1316, 1442, 1529/11; 1104, 1436 y 2201/12). Votación en general",ninguna,9.4.0
131089,0,1702.0,"PEREZ ALSINA, Juan Agustín",Salta,Renovador de Salta,,131° Período Legislativo - Ordinario - 2º Sesión,"Expedientes CD-28/12 y S-16, 1026, 1070, 1316, 1442, 1529/11; 1104, 1436 y 2201/12. Orden del Día Nº 1113. Votación en general",2013,4/24/2013,18:03:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"BOUDOU, Amado",62,10,0,60,2,,"Dictamen en los Proyectos de ley, el venido en revisión, y el de varios señores senadores, por los que se garantiza el acceso integral a los procedimientos y técnicas médico-asistenciales de reproducción médicamente asistida. Se aconseja aprobar el proyecto de ley venido en revisión (CD-28/12 y S–16, 1026, 1070, 1316, 1442, 1529/11; 1104, 1436 y 2201/12). Votación en general",ninguna,9.4.0
131090,3,1703.0,"ROMERO, Juan Carlos",Salta,Justicialista 8 de Octubre,,131° Período Legislativo - Ordinario - 2º Sesión,"Expedientes CD-28/12 y S-16, 1026, 1070, 1316, 1442, 1529/11; 1104, 1436 y 2201/12. Orden del Día Nº 1113. Votación en general",2013,4/24/2013,18:03:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"BOUDOU, Amado",62,10,0,60,2,,"Dictamen en los Proyectos de ley, el venido en revisión, y el de varios señores senadores, por los que se garantiza el acceso integral a los procedimientos y técnicas médico-asistenciales de reproducción médicamente asistida. Se aconseja aprobar el proyecto de ley venido en revisión (CD-28/12 y S–16, 1026, 1070, 1316, 1442, 1529/11; 1104, 1436 y 2201/12). Votación en general",ninguna,9.4.0
131091,0,1801.0,"GODOY, Ruperto Eduardo",San Juan,Justicialista-Frente para la Victoria,#1f77b4,131° Período Legislativo - Ordinario - 2º Sesión,"Expedientes CD-28/12 y S-16, 1026, 1070, 1316, 1442, 1529/11; 1104, 1436 y 2201/12. Orden del Día Nº 1113. Votación en general",2013,4/24/2013,18:03:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"BOUDOU, Amado",62,10,0,60,2,,"Dictamen en los Proyectos de ley, el venido en revisión, y el de varios señores senadores, por los que se garantiza el acceso integral a los procedimientos y técnicas médico-asistenciales de reproducción médicamente asistida. Se aconseja aprobar el proyecto de ley venido en revisión (CD-28/12 y S–16, 1026, 1070, 1316, 1442, 1529/11; 1104, 1436 y 2201/12). Votación en general",ninguna,9.4.0
131092,0,1802.0,"RIOFRIO, Marina Raquel",San Juan,Justicialista-Frente para la Victoria,#1f77b4,131° Período Legislativo - Ordinario - 2º Sesión,"Expedientes CD-28/12 y S-16, 1026, 1070, 1316, 1442, 1529/11; 1104, 1436 y 2201/12. Orden del Día Nº 1113. Votación en general",2013,4/24/2013,18:03:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"BOUDOU, Amado",62,10,0,60,2,,"Dictamen en los Proyectos de ley, el venido en revisión, y el de varios señores senadores, por los que se garantiza el acceso integral a los procedimientos y técnicas médico-asistenciales de reproducción médicamente asistida. Se aconseja aprobar el proyecto de ley venido en revisión (CD-28/12 y S–16, 1026, 1070, 1316, 1442, 1529/11; 1104, 1436 y 2201/12). Votación en general",ninguna,9.4.0
131093,0,1803.0,"BASUALDO, Roberto Gustavo",San Juan,Producción y Trabajo,,131° Período Legislativo - Ordinario - 2º Sesión,"Expedientes CD-28/12 y S-16, 1026, 1070, 1316, 1442, 1529/11; 1104, 1436 y 2201/12. Orden del Día Nº 1113. Votación en general",2013,4/24/2013,18:03:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"BOUDOU, Amado",62,10,0,60,2,,"Dictamen en los Proyectos de ley, el venido en revisión, y el de varios señores senadores, por los que se garantiza el acceso integral a los procedimientos y técnicas médico-asistenciales de reproducción médicamente asistida. Se aconseja aprobar el proyecto de ley venido en revisión (CD-28/12 y S–16, 1026, 1070, 1316, 1442, 1529/11; 1104, 1436 y 2201/12). Votación en general",ninguna,9.4.0
131094,0,1901.0,"RODRIGUEZ SAA, Adolfo",San Luis,Justicialista San Luis,#bf5b17,131° Período Legislativo - Ordinario - 2º Sesión,"Expedientes CD-28/12 y S-16, 1026, 1070, 1316, 1442, 1529/11; 1104, 1436 y 2201/12. Orden del Día Nº 1113. Votación en general",2013,4/24/2013,18:03:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"BOUDOU, Amado",62,10,0,60,2,,"Dictamen en los Proyectos de ley, el venido en revisión, y el de varios señores senadores, por los que se garantiza el acceso integral a los procedimientos y técnicas médico-asistenciales de reproducción médicamente asistida. Se aconseja aprobar el proyecto de ley venido en revisión (CD-28/12 y S–16, 1026, 1070, 1316, 1442, 1529/11; 1104, 1436 y 2201/12). Votación en general",ninguna,9.4.0
131095,0,1902.0,"PERSICO, Daniel Raúl",San Luis,Justicialista-Frente para la Victoria,#1f77b4,131° Período Legislativo - Ordinario - 2º Sesión,"Expedientes CD-28/12 y S-16, 1026, 1070, 1316, 1442, 1529/11; 1104, 1436 y 2201/12. Orden del Día Nº 1113. Votación en general",2013,4/24/2013,18:03:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"BOUDOU, Amado",62,10,0,60,2,,"Dictamen en los Proyectos de ley, el venido en revisión, y el de varios señores senadores, por los que se garantiza el acceso integral a los procedimientos y técnicas médico-asistenciales de reproducción médicamente asistida. Se aconseja aprobar el proyecto de ley venido en revisión (CD-28/12 y S–16, 1026, 1070, 1316, 1442, 1529/11; 1104, 1436 y 2201/12). Votación en general",ninguna,9.4.0
131096,1,1903.0,"NEGRE DE ALONSO, Liliana Teresita",San Luis,Justicialista San Luis,#bf5b17,131° Período Legislativo - Ordinario - 2º Sesión,"Expedientes CD-28/12 y S-16, 1026, 1070, 1316, 1442, 1529/11; 1104, 1436 y 2201/12. Orden del Día Nº 1113. Votación en general",2013,4/24/2013,18:03:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"BOUDOU, Amado",62,10,0,60,2,,"Dictamen en los Proyectos de ley, el venido en revisión, y el de varios señores senadores, por los que se garantiza el acceso integral a los procedimientos y técnicas médico-asistenciales de reproducción médicamente asistida. Se aconseja aprobar el proyecto de ley venido en revisión (CD-28/12 y S–16, 1026, 1070, 1316, 1442, 1529/11; 1104, 1436 y 2201/12). Votación en general",ninguna,9.4.0
131097,0,2001.0,"GONZALEZ, Pablo Gerardo",Santa Cruz,Justicialista-Frente para la Victoria,#1f77b4,131° Período Legislativo - Ordinario - 2º Sesión,"Expedientes CD-28/12 y S-16, 1026, 1070, 1316, 1442, 1529/11; 1104, 1436 y 2201/12. Orden del Día Nº 1113. Votación en general",2013,4/24/2013,18:03:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"BOUDOU, Amado",62,10,0,60,2,,"Dictamen en los Proyectos de ley, el venido en revisión, y el de varios señores senadores, por los que se garantiza el acceso integral a los procedimientos y técnicas médico-asistenciales de reproducción médicamente asistida. Se aconseja aprobar el proyecto de ley venido en revisión (CD-28/12 y S–16, 1026, 1070, 1316, 1442, 1529/11; 1104, 1436 y 2201/12). Votación en general",ninguna,9.4.0
131098,0,2002.0,"MARTINEZ, Alfredo Anselmo",Santa Cruz,Unión Cívica Radical,#d62728,131° Período Legislativo - Ordinario - 2º Sesión,"Expedientes CD-28/12 y S-16, 1026, 1070, 1316, 1442, 1529/11; 1104, 1436 y 2201/12. Orden del Día Nº 1113. Votación en general",2013,4/24/2013,18:03:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"BOUDOU, Amado",62,10,0,60,2,,"Dictamen en los Proyectos de ley, el venido en revisión, y el de varios señores senadores, por los que se garantiza el acceso integral a los procedimientos y técnicas médico-asistenciales de reproducción médicamente asistida. Se aconseja aprobar el proyecto de ley venido en revisión (CD-28/12 y S–16, 1026, 1070, 1316, 1442, 1529/11; 1104, 1436 y 2201/12). Votación en general",ninguna,9.4.0
131099,3,2003.0,"LABADO, María Ester",Santa Cruz,Justicialista-Frente para la Victoria,#1f77b4,131° Período Legislativo - Ordinario - 2º Sesión,"Expedientes CD-28/12 y S-16, 1026, 1070, 1316, 1442, 1529/11; 1104, 1436 y 2201/12. Orden del Día Nº 1113. Votación en general",2013,4/24/2013,18:03:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"BOUDOU, Amado",62,10,0,60,2,,"Dictamen en los Proyectos de ley, el venido en revisión, y el de varios señores senadores, por los que se garantiza el acceso integral a los procedimientos y técnicas médico-asistenciales de reproducción médicamente asistida. Se aconseja aprobar el proyecto de ley venido en revisión (CD-28/12 y S–16, 1026, 1070, 1316, 1442, 1529/11; 1104, 1436 y 2201/12). Votación en general",ninguna,9.4.0
131100,0,2101.0,"LATORRE, Roxana Itatí",Santa Fe,Federalismo Santafesino,,131° Período Legislativo - Ordinario - 2º Sesión,"Expedientes CD-28/12 y S-16, 1026, 1070, 1316, 1442, 1529/11; 1104, 1436 y 2201/12. Orden del Día Nº 1113. Votación en general",2013,4/24/2013,18:03:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"BOUDOU, Amado",62,10,0,60,2,,"Dictamen en los Proyectos de ley, el venido en revisión, y el de varios señores senadores, por los que se garantiza el acceso integral a los procedimientos y técnicas médico-asistenciales de reproducción médicamente asistida. Se aconseja aprobar el proyecto de ley venido en revisión (CD-28/12 y S–16, 1026, 1070, 1316, 1442, 1529/11; 1104, 1436 y 2201/12). Votación en general",ninguna,9.4.0
131101,0,2102.0,"REUTEMANN, Carlos Alberto",Santa Fe,Santa Fe Federal,,131° Período Legislativo - Ordinario - 2º Sesión,"Expedientes CD-28/12 y S-16, 1026, 1070, 1316, 1442, 1529/11; 1104, 1436 y 2201/12. Orden del Día Nº 1113. Votación en general",2013,4/24/2013,18:03:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"BOUDOU, Amado",62,10,0,60,2,,"Dictamen en los Proyectos de ley, el venido en revisión, y el de varios señores senadores, por los que se garantiza el acceso integral a los procedimientos y técnicas médico-asistenciales de reproducción médicamente asistida. Se aconseja aprobar el proyecto de ley venido en revisión (CD-28/12 y S–16, 1026, 1070, 1316, 1442, 1529/11; 1104, 1436 y 2201/12). Votación en general",ninguna,9.4.0
131102,3,2103.0,"GIUSTINIANI, Rubén Héctor",Santa Fe,Socialista,#fa58f4,131° Período Legislativo - Ordinario - 2º Sesión,"Expedientes CD-28/12 y S-16, 1026, 1070, 1316, 1442, 1529/11; 1104, 1436 y 2201/12. Orden del Día Nº 1113. Votación en general",2013,4/24/2013,18:03:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"BOUDOU, Amado",62,10,0,60,2,,"Dictamen en los Proyectos de ley, el venido en revisión, y el de varios señores senadores, por los que se garantiza el acceso integral a los procedimientos y técnicas médico-asistenciales de reproducción médicamente asistida. Se aconseja aprobar el proyecto de ley venido en revisión (CD-28/12 y S–16, 1026, 1070, 1316, 1442, 1529/11; 1104, 1436 y 2201/12). Votación en general",ninguna,9.4.0
131103,0,2201.0,"ITURREZ de CAPELLINI, Ada Rosa",Santiago del Estero,Frente Cívico por Santiago,#4b088a,131° Período Legislativo - Ordinario - 2º Sesión,"Expedientes CD-28/12 y S-16, 1026, 1070, 1316, 1442, 1529/11; 1104, 1436 y 2201/12. Orden del Día Nº 1113. Votación en general",2013,4/24/2013,18:03:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"BOUDOU, Amado",62,10,0,60,2,,"Dictamen en los Proyectos de ley, el venido en revisión, y el de varios señores senadores, por los que se garantiza el acceso integral a los procedimientos y técnicas médico-asistenciales de reproducción médicamente asistida. Se aconseja aprobar el proyecto de ley venido en revisión (CD-28/12 y S–16, 1026, 1070, 1316, 1442, 1529/11; 1104, 1436 y 2201/12). Votación en general",ninguna,9.4.0
131104,0,2202.0,"CORRADI DE BELTRÀN, Ana María",Santiago del Estero,Justicialista-Frente para la Victoria,#1f77b4,131° Período Legislativo - Ordinario - 2º Sesión,"Expedientes CD-28/12 y S-16, 1026, 1070, 1316, 1442, 1529/11; 1104, 1436 y 2201/12. Orden del Día Nº 1113. Votación en general",2013,4/24/2013,18:03:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"BOUDOU, Amado",62,10,0,60,2,,"Dictamen en los Proyectos de ley, el venido en revisión, y el de varios señores senadores, por los que se garantiza el acceso integral a los procedimientos y técnicas médico-asistenciales de reproducción médicamente asistida. Se aconseja aprobar el proyecto de ley venido en revisión (CD-28/12 y S–16, 1026, 1070, 1316, 1442, 1529/11; 1104, 1436 y 2201/12). Votación en general",ninguna,9.4.0
131105,0,2203.0,"RACHED, Emilio Alberto",Santiago del Estero,Unión Cívica Radical,#d62728,131° Período Legislativo - Ordinario - 2º Sesión,"Expedientes CD-28/12 y S-16, 1026, 1070, 1316, 1442, 1529/11; 1104, 1436 y 2201/12. Orden del Día Nº 1113. Votación en general",2013,4/24/2013,18:03:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"BOUDOU, Amado",62,10,0,60,2,,"Dictamen en los Proyectos de ley, el venido en revisión, y el de varios señores senadores, por los que se garantiza el acceso integral a los procedimientos y técnicas médico-asistenciales de reproducción médicamente asistida. Se aconseja aprobar el proyecto de ley venido en revisión (CD-28/12 y S–16, 1026, 1070, 1316, 1442, 1529/11; 1104, 1436 y 2201/12). Votación en general",ninguna,9.4.0
131106,0,2301.0,"MANSILLA, Sergio Francisco",Tucumán,Justicialista-Frente para la Victoria,#1f77b4,131° Período Legislativo - Ordinario - 2º Sesión,"Expedientes CD-28/12 y S-16, 1026, 1070, 1316, 1442, 1529/11; 1104, 1436 y 2201/12. Orden del Día Nº 1113. Votación en general",2013,4/24/2013,18:03:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"BOUDOU, Amado",62,10,0,60,2,,"Dictamen en los Proyectos de ley, el venido en revisión, y el de varios señores senadores, por los que se garantiza el acceso integral a los procedimientos y técnicas médico-asistenciales de reproducción médicamente asistida. Se aconseja aprobar el proyecto de ley venido en revisión (CD-28/12 y S–16, 1026, 1070, 1316, 1442, 1529/11; 1104, 1436 y 2201/12). Votación en general",ninguna,9.4.0
131107,0,2302.0,"ROJKES de ALPEROVICH, Beatriz L .",Tucumán,Justicialista-Frente para la Victoria,#1f77b4,131° Período Legislativo - Ordinario - 2º Sesión,"Expedientes CD-28/12 y S-16, 1026, 1070, 1316, 1442, 1529/11; 1104, 1436 y 2201/12. Orden del Día Nº 1113. Votación en general",2013,4/24/2013,18:03:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"BOUDOU, Amado",62,10,0,60,2,,"Dictamen en los Proyectos de ley, el venido en revisión, y el de varios señores senadores, por los que se garantiza el acceso integral a los procedimientos y técnicas médico-asistenciales de reproducción médicamente asistida. Se aconseja aprobar el proyecto de ley venido en revisión (CD-28/12 y S–16, 1026, 1070, 1316, 1442, 1529/11; 1104, 1436 y 2201/12). Votación en general",ninguna,9.4.0
131108,0,2303.0,"CANO, José Manuel",Tucumán,Unión Cívica Radical,#d62728,131° Período Legislativo - Ordinario - 2º Sesión,"Expedientes CD-28/12 y S-16, 1026, 1070, 1316, 1442, 1529/11; 1104, 1436 y 2201/12. Orden del Día Nº 1113. Votación en general",2013,4/24/2013,18:03:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"BOUDOU, Amado",62,10,0,60,2,,"Dictamen en los Proyectos de ley, el venido en revisión, y el de varios señores senadores, por los que se garantiza el acceso integral a los procedimientos y técnicas médico-asistenciales de reproducción médicamente asistida. Se aconseja aprobar el proyecto de ley venido en revisión (CD-28/12 y S–16, 1026, 1070, 1316, 1442, 1529/11; 1104, 1436 y 2201/12). Votación en general",ninguna,9.4.0
131109,0,2401.0,"COLAZO, Mario Jorge",Tierra del Fuego,Justicialista-Frente para la Victoria,#1f77b4,131° Período Legislativo - Ordinario - 2º Sesión,"Expedientes CD-28/12 y S-16, 1026, 1070, 1316, 1442, 1529/11; 1104, 1436 y 2201/12. Orden del Día Nº 1113. Votación en general",2013,4/24/2013,18:03:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"BOUDOU, Amado",62,10,0,60,2,,"Dictamen en los Proyectos de ley, el venido en revisión, y el de varios señores senadores, por los que se garantiza el acceso integral a los procedimientos y técnicas médico-asistenciales de reproducción médicamente asistida. Se aconseja aprobar el proyecto de ley venido en revisión (CD-28/12 y S–16, 1026, 1070, 1316, 1442, 1529/11; 1104, 1436 y 2201/12). Votación en general",ninguna,9.4.0
